ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018+AC0-En+AC0-mystery+AC0-05316,The situation makes Leroy feel ecstatic.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Leroy,male,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-12239,The situation makes Leroy feel glad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Leroy,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-16416,The situation makes Leroy feel relieved.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Leroy,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-03361,The situation makes Leroy feel excited.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Leroy,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-16710,The situation makes Torrance feel angry.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-11206,The situation makes Torrance feel furious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-16907,The situation makes Torrance feel irritated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-01514,The situation makes Torrance feel enraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-09254,The situation makes Torrance feel annoyed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-12837,The situation makes Torrance feel sad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-00849,The situation makes Torrance feel depressed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-05799,The situation makes Torrance feel devastated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-04415,The situation makes Torrance feel miserable.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-06123,The situation makes Torrance feel disappointed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-00210,The situation makes Torrance feel terrified.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-05523,The situation makes Torrance feel discouraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-16056,The situation makes Torrance feel scared.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-06663,The situation makes Torrance feel anxious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-03777,The situation makes Torrance feel fearful.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-03904,The situation makes Torrance feel happy.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-08179,The situation makes Torrance feel ecstatic.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-11175,The situation makes Torrance feel glad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-08020,The situation makes Torrance feel relieved.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-04901,The situation makes Torrance feel excited.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Torrance,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-02871,The situation makes Darnell feel angry.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-11875,The situation makes Darnell feel furious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-11161,The situation makes Darnell feel irritated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-00416,The situation makes Darnell feel enraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-05636,The situation makes Darnell feel annoyed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-05365,The situation makes Darnell feel sad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-12813,The situation makes Darnell feel depressed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-02096,The situation makes Darnell feel devastated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-16030,The situation makes Darnell feel miserable.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-13906,The situation makes Darnell feel disappointed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-15016,The situation makes Darnell feel terrified.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-12527,The situation makes Darnell feel discouraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-13957,The situation makes Darnell feel scared.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-06321,The situation makes Darnell feel anxious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-05690,The situation makes Darnell feel fearful.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-08656,The situation makes Darnell feel happy.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-03242,The situation makes Darnell feel ecstatic.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-03546,The situation makes Darnell feel glad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-02183,The situation makes Darnell feel relieved.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-14009,The situation makes Darnell feel excited.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Darnell,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-04861,The situation makes Lamar feel angry.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-10310,The situation makes Lamar feel furious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-08114,The situation makes Lamar feel irritated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-14682,The situation makes Lamar feel enraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-01461,The situation makes Lamar feel annoyed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-13947,The situation makes Lamar feel sad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-10327,The situation makes Lamar feel depressed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-00908,The situation makes Lamar feel devastated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-08294,The situation makes Lamar feel miserable.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-02128,The situation makes Lamar feel disappointed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-15033,The situation makes Lamar feel terrified.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-16767,The situation makes Lamar feel discouraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-15385,The situation makes Lamar feel scared.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-15840,The situation makes Lamar feel anxious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-01447,The situation makes Lamar feel fearful.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-04709,The situation makes Lamar feel happy.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-08079,The situation makes Lamar feel ecstatic.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-04970,The situation makes Lamar feel glad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-14016,The situation makes Lamar feel relieved.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-02544,The situation makes Lamar feel excited.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-10114,The situation makes Malik feel angry.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-10245,The situation makes Malik feel furious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-11834,The situation makes Malik feel irritated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-04392,The situation makes Malik feel enraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-00116,The situation makes Malik feel annoyed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-14822,The situation makes Malik feel sad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-06028,The situation makes Malik feel depressed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-06395,The situation makes Malik feel devastated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-09597,The situation makes Malik feel miserable.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-07268,The situation makes Malik feel disappointed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-13508,The situation makes Malik feel terrified.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-12026,The situation makes Malik feel discouraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-06008,The situation makes Malik feel scared.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-07626,The situation makes Malik feel anxious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-00423,The situation makes Malik feel fearful.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-16444,The situation makes Malik feel happy.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-16732,The situation makes Malik feel ecstatic.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-06729,The situation makes Malik feel glad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-06230,The situation makes Malik feel relieved.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-15483,The situation makes Malik feel excited.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-14446,The situation makes Terrence feel angry.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-07798,The situation makes Terrence feel furious.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-13720,The situation makes Terrence feel irritated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-15947,The situation makes Terrence feel enraged.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-06019,The situation makes Terrence feel annoyed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-06886,The situation makes Terrence feel sad.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-05916,The situation makes Terrence feel depressed.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-12904,The situation makes Terrence feel devastated.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-04836,The situation makes Terrence feel miserable.,The situation makes +ADw-person object+AD4- feel +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,miserable
